period,zip,income,ad,mm,bkd
1,22,25277,0,0,0
0,22,28327,0,0,0
1,22,160778,0,0,1
0,22,7022,0,0,0
1,22,58607,0,0,0
0,22,81162,0,0,0
1,22,19147,0,0,0
0,22,NA,0,0,1
1,22,55680,0,0,0
0,22,18062,0,0,0
1,22,17058,0,0,0
0,22,128486,0,0,1
1,22,20282,0,0,1
0,22,25304,0,0,1
1,22,18132,0,0,0
0,22,21495,0,0,1
1,22,71197,0,0,1
0,22,36602,0,0,1
1,22,128278,0,0,1
0,22,22676,0,0,0
1,22,2182,0,0,0
0,22,11850,0,0,0
1,22,147035,0,0,1
0,22,NA,0,0,1
1,22,NA,1,0,1
0,22,30436,0,0,1
1,22,177713,0,0,1
0,22,14532,0,0,0
1,22,110433,0,0,1
0,22,21393,0,0,0
1,22,30334,0,0,1
0,22,57207,0,0,0
1,22,10295,0,0,0
0,22,NA,0,0,0
1,22,48502,0,0,1
0,22,42587,0,0,0
1,22,92255,0,0,0
0,22,29854,0,0,0
1,22,NA,1,0,1
0,22,120639,0,0,1
1,22,3357,0,0,0
0,22,34793,0,0,0
1,22,20895,0,0,0
0,22,51787,0,0,0
1,22,25338,0,0,1
0,22,118105,0,0,0
1,22,42571,0,0,0
0,22,NA,0,0,1
1,22,49592,0,0,0
0,22,59689,0,0,0
1,22,55739,0,0,0
0,22,106701,0,0,1
1,22,59006,0,0,0
0,22,31110,0,0,0
1,22,64065,0,0,0
0,22,26105,0,0,0
1,22,NA,1,0,1
0,22,18976,0,0,1
1,22,34729,0,0,0
0,22,5824,0,0,0
1,22,22566,0,0,1
0,22,NA,0,0,1
1,22,13933,1,0,0
0,22,17115,0,0,0
1,22,44000,0,0,1
0,22,48156,0,0,0
1,22,88893,0,0,0
0,22,26919,0,0,0
1,22,NA,1,0,0
0,22,22535,0,0,0
1,22,18308,1,0,0
0,22,288879,0,0,1
1,22,21167,0,0,1
0,22,22293,0,0,0
1,22,147171,0,0,1
0,22,NA,0,0,1
1,22,33572,0,0,0
0,22,21342,0,0,0
1,22,NA,1,0,0
0,22,34287,0,0,0
1,22,25776,0,0,0
0,22,8751,0,0,0
1,22,127626,0,0,0
0,22,12131,0,1,0
1,22,7218,0,0,0
0,22,12871,0,0,1
1,22,15503,0,0,0
0,22,202781,0,0,1
1,22,47498,0,0,0
0,22,16195,0,0,0
1,22,153648,0,0,1
0,22,41055,0,0,0
1,22,32651,0,0,0
0,22,13107,0,0,0
1,22,14368,0,0,0
0,22,54976,0,0,0
1,22,15251,0,0,0
0,22,30200,0,0,1
1,22,30326,0,0,0
0,22,35608,0,0,1
1,22,138602,0,0,0
0,22,8602,0,0,0
1,22,32307,0,0,1
0,22,12416,0,0,0
1,22,59356,0,0,1
0,22,39031,0,0,1
1,22,19425,0,0,1
0,22,67723,0,0,0
1,22,16548,0,0,1
0,22,34139,0,0,1
1,22,249420,0,1,1
0,22,232424,0,0,1
1,22,388755,0,0,1
0,22,64026,0,0,1
1,22,15338,0,0,0
0,22,27939,0,0,1
1,22,11690,0,0,0
0,22,9132,0,0,0
1,22,NA,1,0,0
0,22,24204,0,0,1
1,22,14332,0,0,0
0,22,19387,0,0,1
1,22,16074,0,0,0
0,22,NA,0,0,1
1,22,702370,0,1,1
0,23,21455,0,0,1
1,23,86413,0,0,0
0,23,33057,0,0,0
1,23,34530,0,0,0
0,23,26469,0,0,0
1,23,NA,1,0,1
0,23,45179,0,0,1
1,23,73057,0,0,0
0,23,32065,0,0,1
1,23,59486,0,0,0
0,23,20654,0,0,1
1,23,13890,1,0,1
0,23,14062,0,0,1
1,23,81421,0,0,1
0,23,23443,0,0,1
1,23,218730,0,0,1
0,23,61517,0,0,1
1,23,12616,0,0,0
0,23,39672,0,0,0
1,23,359270,0,0,1
0,23,6591,0,0,1
1,23,52477,0,0,0
0,23,10175,0,0,0
1,23,282450,0,0,1
0,23,NA,0,0,0
1,23,14446,0,0,0
0,23,NA,0,0,0
1,23,32449,0,0,0
0,23,64796,0,0,0
1,23,3909,0,0,0
0,23,11532,0,0,0
1,23,7696,0,0,0
0,23,65249,0,0,1
1,23,69336,0,0,1
0,23,10455,0,0,0
1,23,43357,0,0,0
0,23,4961,0,0,1
1,23,70942,0,0,0
0,23,NA,0,0,0
1,23,28757,0,0,1
0,23,NA,0,0,0
1,23,72740,0,0,1
0,23,54970,0,0,0
1,23,179495,0,0,0
0,23,118990,0,0,1
1,23,401986,0,0,1
0,23,12148,0,0,0
1,23,69073,0,0,1
0,23,73853,0,0,0
1,23,NA,1,0,0
0,23,4543,0,0,0
1,23,26125,0,0,0
0,23,27998,0,0,0
1,23,212915,0,0,0
0,23,42584,0,0,1
1,23,26087,0,0,1
0,23,26105,0,0,0
1,23,38017,0,0,1
0,23,NA,0,0,0
1,23,77193,0,0,1
0,23,87298,0,0,1
1,23,35862,0,0,0
0,23,66945,0,0,1
1,23,76291,0,0,0
0,23,18683,0,0,1
1,23,64673,0,0,0
0,23,91446,0,0,1
1,23,67403,0,0,1
0,23,68997,0,0,0
1,23,27771,0,0,0
0,23,30237,0,0,0
1,23,29382,0,0,0
0,23,44680,0,0,1
1,23,29565,0,0,0
0,23,70704,0,0,0
1,23,93207,0,0,1
0,23,51774,0,0,0
1,23,252438,0,1,1
0,23,NA,0,0,0
1,23,168402,0,0,1
0,23,NA,0,0,0
1,23,12336,0,0,0
0,23,9106,0,0,0
1,23,7458,0,0,0
0,23,122427,0,0,0
1,23,NA,1,0,0
0,23,8438,0,0,0
1,23,34024,0,0,1
0,23,26290,0,0,0
1,23,42454,0,0,1
0,23,34052,0,0,1
1,23,29642,0,0,1
0,23,322892,0,0,1
1,23,102334,0,0,0
0,23,216936,0,0,1
1,23,29526,0,0,1
0,23,3532,0,0,0
1,23,78884,0,0,1
0,23,NA,0,0,1
1,23,239401,0,0,1
0,23,NA,0,0,1
1,23,68272,1,0,0
0,23,167087,0,0,0
1,23,73397,0,0,1
0,23,11395,0,0,0
1,23,NA,1,0,0
0,23,NA,0,0,1
1,23,320414,0,0,1
0,23,48247,0,0,0
1,23,36990,0,0,0
0,23,27854,0,0,1
1,23,NA,1,0,0
0,23,47182,0,0,0
1,23,201297,0,0,1
0,23,68325,0,0,0
1,23,24318,0,0,0
0,23,24538,0,0,0
1,23,158344,0,0,1
0,23,12058,0,0,0
1,23,34217,0,0,1
0,23,76626,0,0,1
1,23,NA,1,0,0
0,23,4481,0,0,0
1,23,76259,0,0,0
0,23,31222,0,0,0
1,23,225617,0,0,0
0,23,209824,0,0,1
1,23,350062,0,0,1
0,23,23185,0,0,0
1,23,38849,0,0,1
0,23,8578,0,0,0
1,23,36565,0,0,1
0,23,20380,0,0,1
1,23,5941,0,0,0
0,23,NA,0,0,1
1,23,23303,0,0,1
0,23,28530,0,0,0
1,23,93898,0,0,1
0,23,54806,0,0,1
1,23,56727,0,0,0
0,23,41990,0,0,0
1,23,64511,0,0,0
0,23,88721,0,0,1
1,23,320880,0,0,1
0,23,59847,0,0,1
1,23,NA,1,0,1
0,23,40498,0,0,0
1,23,10709,1,0,0
0,23,55059,0,0,1
1,23,16576,0,0,0
0,23,125293,0,0,1
1,23,14466,0,0,0
0,23,16447,0,0,0
1,23,103288,0,0,0
0,23,107628,0,0,0
1,23,196584,0,0,0
0,23,260847,0,0,1
1,23,55611,1,0,0
0,23,NA,0,0,1
1,23,78825,0,0,1
0,23,31307,0,0,0
1,23,20486,0,0,0
0,23,44842,0,0,1
1,23,35310,1,0,0
0,23,19467,0,0,0
1,23,164551,0,0,0
0,23,6151,0,0,0
1,23,38093,1,0,0
0,23,24190,0,0,0
1,23,23394,1,0,0
0,23,52539,0,0,0
1,23,17422,1,0,0
0,23,186324,0,1,1
1,23,11646,0,0,0
0,23,NA,0,0,1
1,23,NA,1,0,1
0,23,NA,0,0,1
1,23,128692,0,0,1
0,23,143390,0,0,1
1,23,296109,0,0,1
0,23,25400,0,0,1
1,23,35234,1,0,0
0,23,NA,0,0,0
1,23,68317,0,0,1
0,23,213464,0,0,1
1,23,22078,0,0,0
0,23,14840,0,0,0
1,23,180894,0,0,1
0,23,48809,0,0,1
1,23,68611,0,0,0
0,23,105467,0,0,1
1,23,25271,0,0,1
0,23,67416,0,0,1
1,23,17502,0,0,1
0,23,44495,0,0,0
1,23,82008,0,0,1
0,23,25933,0,0,0
1,23,36522,0,0,1
0,23,194596,0,0,1
1,23,27700,0,0,0
0,23,52956,0,0,0
1,23,31462,0,0,0
0,23,11615,0,0,0
1,23,62953,1,0,1
0,23,8422,0,0,0
1,23,49136,0,0,1
0,23,60981,0,0,1
1,23,14120,0,0,0
0,23,60014,0,0,0
1,23,21370,1,0,0
0,23,NA,0,0,1
1,23,62401,0,0,1
0,23,NA,0,0,1
1,23,NA,1,0,0
0,23,105940,0,0,1
1,23,41973,0,0,1
0,23,NA,0,1,1
1,23,34621,0,0,0
0,23,16310,0,0,0
1,23,181044,0,0,1
0,23,33717,0,0,0
1,23,67828,0,0,0
0,23,56284,0,0,0
1,23,42543,0,0,0
0,23,28316,0,0,1
1,23,73857,1,0,0
0,23,79473,0,0,0
1,23,39623,0,0,1
0,23,276365,0,0,1
1,23,42580,0,0,0
0,23,81072,0,0,0
1,23,34190,0,0,0
0,23,24877,0,0,0
1,23,52512,0,0,0
0,23,28371,0,0,0
1,23,191493,0,0,1
0,23,NA,0,0,1
1,23,6760,0,0,0
0,23,14077,0,0,1
1,23,117518,0,0,0
0,23,27131,0,0,1
1,23,172150,0,0,1
0,23,123195,0,0,0
1,23,35978,0,0,1
0,23,6236,0,1,0
1,23,93905,0,0,1
0,23,34229,0,0,0
1,23,22054,0,0,0
0,23,62927,0,0,0
1,23,85825,0,0,0
0,24,NA,0,0,1
1,24,16029,0,0,0
0,24,8077,0,0,1
1,24,21289,0,0,1
0,24,24354,0,0,1
1,24,42552,0,0,0
0,24,11803,0,0,0
1,24,44053,0,0,0
0,24,133340,0,0,1
1,24,166020,0,0,1
0,24,38355,0,0,0
1,24,NA,1,0,0
0,24,70573,0,0,0
1,24,58516,0,0,0
0,24,28229,0,0,0
1,24,21137,0,0,1
0,24,140171,0,0,0
1,24,65923,0,0,1
0,24,34983,0,0,0
1,24,46610,0,0,0
0,24,2178,0,0,0
1,24,18055,0,0,0
0,24,20568,0,0,0
1,24,225599,0,0,1
0,24,NA,0,0,0
1,24,25725,0,0,0
0,24,109123,0,0,1
1,24,66561,0,0,0
0,24,NA,0,0,1
1,24,517913,0,0,1
0,24,NA,0,0,1
1,24,91834,0,0,0
0,24,28502,0,0,0
1,24,52909,0,0,0
0,24,25468,0,0,0
1,24,5259,0,0,1
0,24,37157,0,0,1
1,24,30880,0,0,0
0,24,55715,0,0,1
1,24,73406,0,0,0
0,24,132559,0,0,1
1,24,NA,1,0,1
0,24,43837,0,0,1
1,24,65681,0,0,0
0,24,NA,0,0,0
1,24,14230,0,0,1
0,24,26983,0,0,0
1,24,28146,0,0,0
0,24,36426,0,0,0
1,24,22169,0,0,0
0,24,22525,0,0,1
1,24,49269,0,0,0
0,24,36719,0,0,0
1,24,7568,0,0,0
0,24,182525,0,0,0
1,24,41245,0,0,0
0,24,NA,0,0,0
1,24,24788,1,0,0
0,24,22545,0,0,1
1,24,NA,1,0,0
0,24,NA,0,0,1
1,24,60574,1,0,0
0,24,157925,0,0,0
1,24,16770,1,0,1
0,24,20475,0,0,0
1,24,21373,0,0,0
0,24,272517,0,0,1
1,24,NA,1,0,0
0,24,20233,0,0,0
1,24,NA,1,0,1
0,24,43032,0,0,0
1,24,81509,0,0,0
0,24,NA,0,0,1
1,24,20744,0,0,0
0,24,24383,0,0,0
1,24,123501,0,0,0
0,24,70282,0,0,0
1,24,6219,0,0,0
0,24,51261,0,0,0
1,24,20890,0,0,0
0,24,97637,0,0,0
1,24,16093,0,0,0
0,24,31994,0,0,0
1,24,33257,0,0,0
0,24,57593,0,0,0
1,24,143248,0,0,0
0,24,41880,0,0,1
1,24,12840,0,0,1
0,24,5611,0,0,0
1,24,23113,1,0,0
0,24,283245,0,0,1
1,24,13455,0,0,0
0,24,16196,0,0,1
1,24,30441,0,0,1
0,24,27610,0,0,0
1,24,11697,0,0,1
0,24,30543,0,0,0
1,24,19555,0,0,0
0,24,17257,0,0,1
1,24,9595,0,0,0
0,24,19591,0,0,1
1,24,23631,0,0,0
0,24,35527,0,0,0
1,24,22116,0,0,1
0,24,294895,0,0,1
1,24,21530,0,0,0
0,24,70906,0,0,1
1,24,29240,0,0,1
0,24,NA,0,0,1
1,24,3235,0,0,0
0,24,43204,0,0,0
1,24,107481,0,0,1
0,24,18582,0,0,1
1,24,NA,1,0,0
0,24,37711,0,0,0
1,24,30495,0,0,1
0,24,50376,0,0,0
1,24,60035,0,0,1
0,24,53681,0,0,1
1,24,4961,1,0,1
0,24,11054,0,0,1
1,24,21602,0,0,0
0,24,250587,0,0,1
1,24,93969,0,0,1
0,24,43479,0,0,1
1,24,154128,0,0,1
0,24,57352,0,0,1
1,24,NA,1,0,1
0,24,36566,0,0,0
1,24,78341,0,0,1
0,24,NA,0,0,0
1,24,115530,0,0,1
0,24,51507,0,0,1
1,24,31632,1,0,1
0,24,36826,0,0,1
1,24,24034,0,0,1
0,24,12712,0,0,0
1,24,15665,0,0,1
0,24,35645,0,0,1
1,24,9455,0,0,0
0,24,81668,0,0,0
1,24,NA,1,0,1
0,24,15998,0,0,0
1,24,NA,1,0,0
0,24,NA,0,0,0
1,24,30673,0,0,0
0,24,57148,0,0,0
1,24,103847,1,0,1
0,24,112807,0,0,1
1,24,77801,0,0,0
0,24,111027,0,0,1
1,24,45156,0,0,1
0,24,29875,0,0,0
1,24,67356,0,0,0
0,24,NA,0,0,0
1,24,48381,1,0,0
0,24,15313,0,0,1
1,24,30120,0,0,0
0,24,103455,0,0,0
1,24,127737,0,0,1
0,24,9410,0,0,1
1,24,27315,0,0,0
0,24,41954,0,0,0
1,24,75138,0,0,1
0,24,13684,0,0,1
1,24,329099,0,0,1
0,24,70628,0,0,1
1,24,149891,0,0,1
0,24,30878,0,0,0
1,24,31694,0,0,0
0,24,76800,0,0,0
1,24,172487,0,0,0
0,24,96469,0,0,0
1,24,27065,1,0,0
0,24,55733,0,0,1
1,24,74040,0,0,0
0,24,39146,0,0,1
1,24,136255,0,0,0
0,24,NA,0,0,1
1,24,35345,0,0,0
0,24,NA,0,0,0
1,24,16895,0,0,1
0,24,21787,0,0,1
1,24,NA,1,0,0
0,24,27660,0,0,1
1,24,24736,0,0,0
0,24,126460,0,0,1
1,24,244160,0,1,1
0,24,113270,0,0,0
1,24,3912,1,0,0
0,24,114536,0,0,0
1,24,71669,0,0,0
0,24,73699,0,0,0
1,24,75442,0,0,0
0,24,8965,0,0,0
1,24,42331,0,0,1
0,24,107214,0,0,0
1,24,13421,0,0,0
0,24,7958,0,0,1
1,24,34261,0,0,0
0,24,39816,0,0,0
1,24,26757,0,0,1
0,24,27916,0,1,1
1,24,34755,0,0,1
0,24,61846,0,0,1
1,24,NA,1,0,0
0,24,NA,0,0,1
1,24,72246,0,0,0
0,24,36813,0,0,0
1,24,56632,0,0,0
0,24,23583,0,0,0
1,24,14439,0,0,0
0,24,4998,0,0,0
1,24,42437,0,0,0
0,24,33748,0,0,0
1,24,74721,0,0,0
0,24,25025,0,0,0
1,24,218701,0,0,1
0,24,76399,0,0,0
1,24,52718,0,0,0
0,24,NA,0,0,0
1,24,30446,0,0,0
0,24,11050,0,0,1
1,24,25633,0,0,0
0,24,57637,0,0,0
1,24,163209,0,0,1
0,24,36923,0,0,0
1,24,186101,0,0,1
0,24,227363,0,0,0
1,24,120642,0,0,1
0,24,46179,0,0,0
1,24,118216,0,0,0
0,24,8344,0,0,1
1,24,50467,0,0,0
0,24,NA,0,0,1
1,24,10355,0,0,0
0,24,100631,0,0,1
1,24,56596,0,0,1
0,24,22038,0,0,0
1,24,NA,1,0,0
0,24,18615,0,0,0
1,24,6734,0,0,0
0,24,91872,0,0,1
1,24,30975,0,0,0
0,24,10872,0,0,0
1,24,20045,1,0,0
0,24,NA,0,0,1
1,24,33239,1,0,1
0,24,NA,0,1,1
1,24,37693,0,0,0
0,25,206967,0,0,1
1,25,69172,0,0,1
0,25,21831,0,0,1
1,25,9125,1,0,0
0,25,27196,0,0,1
1,25,NA,1,0,1
0,25,56318,0,0,1
1,25,37113,1,0,0
0,25,NA,0,0,1
1,25,286810,0,0,1
0,25,22714,0,0,0
1,25,110485,0,0,1
0,25,102301,0,0,0
1,25,64695,0,0,1
0,25,175766,0,0,1
1,25,24153,0,0,0
0,25,184996,0,0,1
1,25,156257,0,0,0
0,25,61275,0,0,0
1,25,913549,0,1,1
0,25,50600,0,0,1
1,25,NA,1,0,0
0,25,60289,0,0,1
1,25,10190,0,0,0
0,25,13808,0,0,0
1,25,NA,1,0,1
0,25,52406,0,0,0
1,25,16206,0,0,1
0,25,28715,0,0,1
1,25,44797,0,0,1
0,25,141013,0,0,1
1,25,58324,0,0,0
0,25,93045,0,0,0
1,25,13278,0,0,0
0,25,NA,0,0,0
1,25,30788,0,0,0
0,25,29137,0,0,1
1,25,35782,0,0,0
0,25,NA,0,0,1
1,25,204278,0,0,0
0,25,60519,0,0,1
1,25,43842,0,0,0
0,25,44170,0,0,0
1,25,23498,0,0,1
0,25,117138,0,0,1
1,25,38749,0,0,0
0,25,NA,0,0,1
1,25,6137,0,0,0
0,25,24263,0,0,1
1,25,140596,0,0,1
0,25,19996,0,0,0
1,25,121279,0,0,0
0,25,NA,0,0,0
1,25,20367,0,0,1
0,25,27559,0,0,0
1,25,9885,0,0,0
0,25,NA,0,0,1
1,25,25966,0,0,0
0,25,26004,0,0,0
1,25,34286,0,0,0
0,25,146949,0,0,0
1,25,344872,0,1,1
0,25,NA,0,0,0
1,25,NA,1,0,1
0,25,35204,0,0,1
1,25,87553,0,0,0
0,25,118730,0,0,1
1,25,1712618,0,1,1
0,25,20996,0,0,0
1,25,3635,0,0,0
0,25,13643,0,0,1
1,25,24533,0,0,0
0,25,186949,0,0,0
1,25,81580,0,0,1
0,25,58361,0,0,1
1,25,23062,0,0,0
0,25,177576,0,0,1
1,25,13504,0,0,1
0,25,27421,0,0,0
1,25,NA,1,1,1
0,25,21810,0,0,1
1,25,19825,0,0,1
0,25,36914,0,0,1
1,25,48147,0,0,0
0,25,20334,0,0,1
1,25,17931,0,0,1
0,25,NA,0,0,1
1,25,469550,0,0,1
0,25,33027,0,0,0
1,25,252482,0,0,0
0,25,447839,0,0,1
1,25,85476,0,0,1
0,25,50032,0,0,1
1,25,57801,0,0,1
0,25,52412,0,0,0
1,25,103974,0,0,1
0,25,44701,0,0,0
1,25,81938,0,0,1
0,25,12845,0,0,0
1,25,8037,0,0,0
0,25,55587,0,0,0
1,25,127245,0,0,0
0,25,87051,0,0,0
1,25,NA,1,0,0
0,25,4829,0,0,0
1,25,10069,1,0,1
0,25,7084,0,0,0
1,25,213814,0,0,1
0,25,76978,0,0,0
1,25,37424,0,0,0
0,25,13629,0,0,0
1,25,29951,0,0,1
0,25,49808,0,0,0
1,25,16530,0,0,0
0,25,NA,0,0,0
1,25,20382,0,0,0
0,25,23400,0,0,1
1,25,128891,0,0,1
0,25,32562,0,0,1
1,25,11088,1,0,0
0,25,62072,0,0,0
1,25,NA,1,0,0
0,25,35264,0,0,0
1,25,15755,0,0,0
0,25,55632,0,0,1
1,25,4915,0,0,0
0,25,7067,0,0,0
1,25,181111,0,0,1
0,25,88440,0,0,1
1,25,40184,0,0,0
0,25,59427,0,0,0
1,25,NA,1,0,0
0,25,200328,0,0,1
1,25,42707,0,0,0
0,25,35677,0,0,0
1,25,142939,0,0,0
0,25,133914,0,0,0
1,25,41448,0,0,0
0,25,91719,0,0,0
1,25,39188,0,0,0
0,25,66762,0,0,1
1,25,22771,0,0,0
0,25,60119,0,0,0
1,25,24806,0,0,1
0,25,38524,0,0,1
1,25,28929,0,0,0
0,25,452798,0,0,1
1,25,NA,1,0,0
0,25,31041,0,0,0
1,25,NA,1,0,1
0,25,43214,0,0,0
1,25,57616,0,0,0
0,25,23315,0,0,1
1,25,46158,0,0,0
0,25,468522,0,0,1
1,25,48480,0,0,0
0,25,10745,0,0,1
1,25,412311,0,0,1
0,25,NA,0,1,1
1,25,28720,1,0,0
0,25,13406,0,0,0
1,25,NA,1,0,0
0,25,26888,0,0,0
1,25,64011,0,0,1
0,25,NA,0,0,1
1,25,207099,0,0,0
0,25,46109,0,0,0
1,25,38793,0,0,0
0,25,93420,0,0,0
1,25,90590,0,0,0
0,25,43323,0,0,0
1,25,NA,1,1,1
0,25,21314,0,0,0
1,25,16349,1,0,1
0,25,11257,0,0,0
1,25,12311,0,0,1
0,25,17126,0,0,1
1,25,24953,0,0,0
0,25,60134,0,0,0
1,25,37300,0,0,0
0,25,NA,0,0,0
1,25,8977,0,0,1
0,25,4270,0,0,0
1,25,19270,0,0,1
0,25,66158,0,0,1
1,25,60372,0,0,0
0,25,42870,0,0,1
1,25,97058,0,0,0
0,25,89969,0,0,0
1,25,16178,0,0,0
0,25,NA,0,0,0
1,25,8485,0,0,0
0,25,44425,0,0,0
1,25,120978,0,1,0
0,25,78734,0,0,1
1,25,52510,0,0,0
0,25,NA,0,0,1
1,25,NA,1,0,1
0,25,80477,0,0,0
1,25,11858,0,0,1
0,25,22174,0,0,0
1,25,41470,0,0,1
0,25,24410,0,0,0
1,25,21523,1,0,1
0,25,13383,0,0,0
1,25,38479,0,0,0
0,25,30780,0,0,1
1,25,8067,0,0,1
0,25,455854,0,0,1
1,25,81919,0,0,0
0,25,34006,0,0,0
1,25,416969,0,0,1
0,25,199163,0,0,0
1,25,30412,0,0,0
0,25,NA,0,0,0
1,25,NA,1,0,0
0,25,54301,0,0,1
1,25,22364,0,0,0
0,25,9133,0,0,0
1,25,NA,1,0,1
0,25,19931,0,0,1
1,25,41682,1,0,0
0,25,26315,0,0,1
1,25,33899,0,0,0
0,25,12914,0,0,1
1,25,135529,0,0,0
0,25,88860,0,0,1
1,25,16015,1,0,0
0,25,20452,0,0,0
1,25,2141,0,0,0
0,25,17288,0,0,0
1,25,NA,1,0,0
0,25,NA,0,0,0
1,25,676546,0,1,1
0,25,146078,0,0,0
1,25,95234,0,0,1
0,25,30055,0,0,0
1,25,7253,0,0,1
0,25,23461,0,0,0
1,25,6757,0,0,1
0,25,73214,0,0,0
1,25,31847,0,0,1
0,25,44817,0,0,0
1,25,NA,1,0,0
0,25,6098,0,0,1
1,25,NA,1,0,1
0,25,53471,0,0,0
1,25,22966,0,1,0
0,25,118677,0,1,1
1,25,136775,0,0,1
0,26,14883,0,0,1
1,26,17596,0,0,0
0,26,56281,0,0,0
1,26,278617,0,0,1
0,26,119439,0,0,0
1,26,161914,0,0,1
0,26,29844,0,0,0
1,26,9050,0,0,0
0,26,147357,0,0,0
1,26,88840,0,0,1
0,26,54179,0,0,0
1,26,89845,0,0,1
0,26,86760,0,0,0
1,26,19872,0,0,0
0,26,81132,0,0,1
1,26,154408,0,0,1
0,26,68050,0,0,0
1,26,661808,0,1,1
0,26,173430,0,0,1
1,26,57741,0,0,0
0,26,9246,0,0,1
1,26,10569,1,0,0
0,26,NA,0,0,1
1,26,47692,0,0,0
0,26,NA,0,0,1
1,26,173411,0,0,0
0,26,14841,0,0,0
1,26,69739,0,1,0
0,26,147739,0,0,0
1,26,37413,0,0,0
0,26,153562,0,0,0
1,26,6073,0,0,0
0,26,29038,0,0,0
1,26,159393,0,0,1
0,26,NA,0,0,0
1,26,77863,0,0,0
0,26,NA,0,0,0
1,26,8634,0,0,0
0,26,77415,0,0,0
1,26,6300,0,0,0
0,26,7440,0,0,1
1,26,25647,0,0,0
0,26,21276,0,0,0
1,26,38418,0,0,1
0,26,30666,0,0,0
1,26,123154,0,0,1
0,26,79202,0,0,0
1,26,120136,0,0,0
0,26,NA,0,0,0
1,26,84802,0,0,1
0,26,NA,0,0,0
1,26,41819,0,0,0
0,26,193440,0,0,1
1,26,48330,0,0,0
0,26,107255,0,0,0
1,26,27389,0,0,0
0,26,91965,0,0,0
1,26,32201,0,0,1
0,26,NA,0,0,0
1,26,15702,0,0,0
0,26,208498,0,0,1
1,26,NA,1,0,0
0,26,NA,0,0,1
1,26,258854,0,0,1
0,26,114631,0,0,0
1,26,29819,0,0,1
0,26,46133,0,0,1
1,26,25399,0,0,0
0,26,36519,0,0,0
1,26,16617,1,0,0
0,26,43928,0,0,1
1,26,22555,0,0,0
0,26,23076,0,0,0
1,26,336364,0,0,1
0,26,76858,0,0,0
1,26,83651,0,0,0
0,26,NA,0,0,1
1,26,8752,0,0,1
0,26,NA,0,0,1
1,26,48452,0,0,0
0,26,22327,0,0,0
1,26,25263,0,0,1
0,26,161053,0,0,1
1,26,61620,0,0,1
0,26,49415,0,0,1
1,26,1054419,0,1,1
0,26,13686,0,0,1
1,26,49897,0,0,0
0,26,16024,0,0,0
1,26,36759,0,0,0
0,26,29295,0,0,0
1,26,142272,0,0,1
0,26,63382,0,0,0
1,26,49699,0,0,1
0,26,33043,0,0,1
1,26,12110,0,0,0
0,26,29461,0,0,0
1,26,33178,0,0,0
0,26,209707,0,0,1
1,26,31360,0,0,1
0,26,62474,0,0,0
1,26,603925,0,1,1
0,26,25482,0,0,0
1,26,NA,1,0,0
0,26,NA,0,0,1
1,26,154145,0,0,0
0,26,14678,0,0,0
1,26,213539,0,0,1
0,26,168995,0,0,1
1,26,NA,1,0,1
0,26,78361,0,0,1
1,26,NA,1,0,0
0,26,128345,0,0,0
1,26,12946,0,0,0
0,26,11258,0,0,1
1,26,55470,0,0,0
0,26,162034,0,0,0
1,26,46526,0,0,0
0,26,18633,0,0,0
1,26,24267,0,0,0
0,26,163447,0,0,1
1,26,69029,0,0,1
0,26,179676,0,0,1
1,26,NA,1,0,0
0,26,19659,0,0,0
1,26,36669,0,0,0
0,26,322357,0,0,1
1,26,47959,0,0,0
0,26,29720,0,0,1
1,26,19862,1,0,0
0,26,149692,0,0,0
1,26,27280,0,0,0
0,26,39643,0,0,0
1,26,NA,1,0,0
0,26,35416,0,0,0
1,26,52458,0,0,1
0,26,125162,0,0,1
1,26,18140,0,0,0
0,26,NA,0,0,1
1,26,31972,0,0,0
0,26,94392,0,0,0
1,26,512260,0,0,1
0,26,39561,0,0,0
1,26,107455,0,0,0
0,26,248342,0,1,1
1,26,67513,0,0,0
0,26,9077,0,0,0
1,26,77612,0,0,1
0,26,14095,0,0,0
1,26,76362,0,0,0
0,26,29784,0,0,0
1,26,32525,0,0,0
0,26,11299,0,0,0
1,26,19202,0,0,0
0,26,56272,0,0,0
1,26,19501,0,0,1
0,26,421159,0,0,1
1,26,NA,1,0,0
0,26,511294,0,0,1
1,26,80189,0,0,1
0,26,67535,0,0,0
1,26,105205,0,0,1
0,26,NA,0,0,1
1,26,71602,0,0,1
0,26,6967,0,0,0
1,26,273975,0,0,1
0,26,25145,0,0,0
1,26,29167,0,0,1
0,26,148179,0,0,0
1,26,14232,0,0,0
0,26,NA,0,0,1
1,26,76324,0,0,0
0,26,25319,0,0,0
1,26,85600,0,0,1
0,26,53136,0,0,1
1,26,168076,0,0,1
0,26,42738,0,0,0
1,26,12107,0,0,1
0,26,96758,0,0,0
1,26,15276,1,0,0
0,26,NA,0,1,1
1,26,16405,0,0,0
0,26,12019,0,0,0
1,26,5428,0,0,0
0,26,NA,0,0,1
1,26,246164,0,0,1
0,26,NA,0,1,1
1,26,719903,0,1,1
0,26,197118,0,0,0
1,26,55024,0,0,0
0,26,37858,0,0,1
1,26,21864,0,0,1
0,26,135672,0,0,1
1,26,65530,0,0,1
0,26,97800,0,0,0
1,26,13659,1,0,0
0,26,74152,0,0,0
1,26,41899,0,0,0
0,26,66640,0,0,0
1,26,65047,0,0,0
